CustomerID,Churn,CustomerStatus,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,ComplainRecieved,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,WarehouseToHomeRange,TenureRange,CashbackAmountRange,R,F,M,RFM_Segment,Segment
53645,0,Stayed,16.0,Computer,1,9,Debit Card,Male,3.0,4,Grocery,3,Divorced,2,1,Yes,16.0,1.0,3.0,11.0,304,Very close distance,2 Years,Very High Cashback Amount,,,,,
55115,0,Stayed,16.0,Computer,1,9,Debit Card,Male,3.0,4,Grocery,3,Married,2,1,Yes,16.0,1.0,3.0,11.0,304,Very close distance,2 Years,Very High Cashback Amount,,,,,
53432,0,Stayed,16.0,Phone,3,12,E wallet,Male,3.0,4,Others,3,Divorced,8,0,No,16.0,1.0,2.0,1.0,308,Close Distance,2 Years,Very High Cashback Amount,,,,,
53275,0,Stayed,16.0,Computer,1,15,Debit Card,Male,4.0,4,Others,2,Married,3,0,No,16.0,1.0,15.0,10.0,309,Close Distance,2 Years,Very High Cashback Amount,,,,,
54745,0,Stayed,16.0,Computer,1,15,Debit Card,Male,4.0,4,Others,1,Married,3,0,No,16.0,6.0,15.0,10.0,309,Close Distance,2 Years,Very High Cashback Amount,,,,,
54134,0,Stayed,16.0,Phone,1,9,Debit Card,Male,3.0,4,Others,3,Married,7,0,No,16.0,2.0,5.0,15.0,314,Very close distance,2 Years,Very High Cashback Amount,,,,,
55604,0,Stayed,16.0,Phone,1,9,Debit Card,Male,3.0,4,Others,3,Married,7,0,No,16.0,1.0,5.0,15.0,314,Very close distance,2 Years,Very High Cashback Amount,,,,,
52922,0,Stayed,16.0,Phone,1,11,Cash on Delivery,Male,3.0,4,Others,2,Divorced,3,0,No,16.0,1.0,12.0,16.0,317,Close Distance,2 Years,Very High Cashback Amount,,,,,
54392,0,Stayed,16.0,Phone,1,11,Cash on Delivery,Male,3.0,4,Others,1,Married,3,0,No,16.0,1.0,12.0,16.0,317,Close Distance,2 Years,Very High Cashback Amount,,,,,
53820,0,Stayed,16.0,Phone,1,16,UPI,Male,4.0,5,Others,1,Single,10,0,No,16.0,2.0,2.0,2.0,321,Close Distance,2 Years,Very High Cashback Amount,,,,,
55290,0,Stayed,16.0,Phone,1,16,UPI,Male,4.0,5,Others,1,Single,10,0,No,16.0,2.0,2.0,2.0,321,Close Distance,2 Years,Very High Cashback Amount,,,,,
53440,1,Churned,16.0,Phone,3,9,E wallet,Female,3.0,6,Others,2,Divorced,3,0,No,16.0,6.0,7.0,10.0,323,Very close distance,2 Years,Very High Cashback Amount,,,,,
54910,1,Churned,16.0,Phone,3,9,E wallet,Female,3.0,6,Others,1,Married,3,0,No,16.0,4.0,7.0,10.0,323,Very close distance,2 Years,Very High Cashback Amount,,,,,
51311,0,Stayed,17.0,Phone,1,16,CC,Male,2.0,3,Phone,1,Single,7,1,Yes,12.0,0.0,1.0,2.0,124,Close Distance,2 Years,Moderate Cashback Amount,4,4,4,444,Lost Customers
52781,0,Stayed,17.0,Phone,1,16,CC,Male,2.0,3,Phone,1,Single,7,1,Yes,12.0,1.0,1.0,2.0,124,Close Distance,2 Years,Moderate Cashback Amount,4,4,4,444,Lost Customers
50534,0,Stayed,17.0,Phone,1,16,Debit Card,Male,3.0,3,Phone,5,Divorced,2,1,Yes,13.0,2.0,7.0,1.0,126,Close Distance,2 Years,Moderate Cashback Amount,,,,,
52004,0,Stayed,17.0,Phone,1,16,Debit Card,Male,3.0,3,Phone,5,Married,2,1,Yes,13.0,5.0,7.0,1.0,126,Close Distance,2 Years,Moderate Cashback Amount,,,,,
50507,0,Stayed,17.0,Phone,1,14,Debit Card,Male,3.0,1,Phone,2,Divorced,3,1,Yes,24.0,1.0,1.0,2.0,128,Close Distance,2 Years,Moderate Cashback Amount,4,3,4,434,Lost Customers
51977,0,Stayed,17.0,Phone,1,14,Debit Card,Male,3.0,1,Phone,1,Married,3,1,Yes,24.0,1.0,1.0,2.0,128,Close Distance,2 Years,Moderate Cashback Amount,4,4,4,444,Lost Customers
50918,0,Stayed,17.0,Computer,1,11,Debit Card,Male,3.0,4,Phone,3,Single,4,0,No,14.0,0.0,1.0,3.0,132,Close Distance,2 Years,Moderate Cashback Amount,3,3,4,334,Lost Customers
51076,0,Stayed,17.0,Phone,2,6,Debit Card,Female,2.0,3,Phone,1,Married,5,1,Yes,18.0,2.0,2.0,2.0,132,Very close distance,2 Years,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
52388,0,Stayed,17.0,Computer,1,11,Debit Card,Male,2.0,4,Phone,3,Single,4,0,No,14.0,0.0,1.0,3.0,132,Close Distance,2 Years,Moderate Cashback Amount,3,4,4,344,Lost Customers
52546,0,Stayed,17.0,Phone,2,7,Debit Card,Female,2.0,3,Phone,1,Married,5,1,Yes,18.0,2.0,2.0,2.0,132,Very close distance,2 Years,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
50922,0,Stayed,17.0,Phone,1,26,Debit Card,Male,2.0,3,Phone,4,Single,2,0,No,13.0,1.0,1.0,3.0,134,Moderate Distance,2 Years,Moderate Cashback Amount,3,4,4,344,Lost Customers
52392,0,Stayed,17.0,Phone,1,26,Debit Card,Male,2.0,3,Phone,4,Single,2,0,No,13.0,1.0,1.0,3.0,134,Moderate Distance,2 Years,Moderate Cashback Amount,3,4,4,344,Lost Customers
50419,0,Stayed,17.0,Computer,1,30,Credit Card,Male,2.0,5,Phone,3,Single,3,0,No,14.0,0.0,1.0,4.0,137,Moderate Distance,2 Years,Moderate Cashback Amount,2,3,4,234,Promising Customers
51889,0,Stayed,17.0,Computer,1,30,Credit Card,Male,2.0,5,Phone,3,Single,3,0,No,14.0,0.0,1.0,4.0,137,Moderate Distance,2 Years,Moderate Cashback Amount,2,4,4,244,Promising Customers
50751,0,Stayed,17.0,Phone,1,35,UPI,Male,2.0,3,Laptop & Accessory,2,Single,2,0,No,25.0,1.0,1.0,17.0,145,Far Distance,2 Years,Moderate Cashback Amount,,,,,
52221,0,Stayed,17.0,Phone,1,35,UPI,Male,2.0,3,Laptop & Accessory,1,Single,2,0,No,25.0,6.0,13.0,17.0,145,Far Distance,2 Years,Moderate Cashback Amount,,,,,
52884,0,Stayed,17.0,Computer,1,14,Credit Card,Male,3.0,3,Phone,2,Married,6,0,No,15.0,1.0,3.0,3.0,146,Close Distance,2 Years,Moderate Cashback Amount,3,1,3,313,Lost Potential Customers
54354,0,Stayed,17.0,Computer,1,14,Credit Card,Male,3.0,2,Phone,1,Married,6,0,No,15.0,2.0,3.0,3.0,146,Close Distance,2 Years,Moderate Cashback Amount,3,1,3,313,Lost Potential Customers
50927,0,Stayed,17.0,Computer,3,6,E wallet,Female,3.0,3,Laptop & Accessory,3,Divorced,8,0,No,12.0,1.0,1.0,0.0,148,Very close distance,2 Years,Moderate Cashback Amount,4,3,3,433,Lost Customers
52397,0,Stayed,17.0,Computer,3,7,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,8,0,No,12.0,0.0,1.0,0.0,148,Very close distance,2 Years,Moderate Cashback Amount,4,4,3,443,Lost Customers
53086,0,Stayed,17.0,Computer,1,28,Credit Card,Male,4.0,4,Phone,2,Divorced,9,0,No,21.0,1.0,2.0,3.0,148,Moderate Distance,2 Years,Moderate Cashback Amount,3,3,3,333,Lost Customers
54556,0,Stayed,17.0,Computer,1,28,Credit Card,Male,4.0,4,Phone,1,Married,9,0,No,21.0,2.0,2.0,3.0,148,Moderate Distance,2 Years,Moderate Cashback Amount,3,3,3,333,Lost Customers
53984,0,Stayed,17.0,Computer,1,16,Debit Card,Male,3.0,4,Phone,3,Single,6,0,No,14.0,1.0,2.0,3.0,149,Close Distance,2 Years,Moderate Cashback Amount,3,2,3,323,Lost Potential Customers
55454,0,Stayed,17.0,Computer,1,16,Debit Card,Male,3.0,4,Phone,3,Single,6,0,No,14.0,2.0,2.0,3.0,149,Close Distance,2 Years,Moderate Cashback Amount,3,3,3,333,Lost Customers
51228,0,Stayed,17.0,Phone,1,6,Debit Card,Male,3.0,1,Laptop & Accessory,5,Married,3,0,No,15.0,2.0,2.0,2.0,150,Very close distance,2 Years,Moderate Cashback Amount,4,3,3,433,Lost Customers
52698,0,Stayed,17.0,Phone,1,7,Debit Card,Male,3.0,1,Laptop & Accessory,5,Married,3,0,No,15.0,1.0,2.0,2.0,150,Very close distance,2 Years,Moderate Cashback Amount,4,2,3,423,Lost Potential Customers
53006,0,Stayed,17.0,Computer,1,17,Debit Card,Female,3.0,4,Phone,2,Single,2,0,No,20.0,1.0,2.0,8.0,150,Close Distance,2 Years,Moderate Cashback Amount,1,2,3,123,New Customers
54476,0,Stayed,17.0,Computer,1,17,Debit Card,Female,3.0,4,Phone,1,Single,2,0,No,20.0,1.0,2.0,8.0,150,Close Distance,2 Years,Moderate Cashback Amount,1,2,3,123,New Customers
54196,0,Stayed,17.0,Phone,1,9,Credit Card,Female,4.0,2,Phone,3,Married,3,0,No,13.0,2.0,2.0,5.0,151,Very close distance,2 Years,Moderate Cashback Amount,2,2,3,223,Need Attention
51398,0,Stayed,17.0,Phone,3,6,E wallet,Female,3.0,3,Laptop & Accessory,5,Married,6,1,Yes,21.0,1.0,1.0,3.0,155,Very close distance,2 Years,Moderate Cashback Amount,3,4,3,343,Lost Customers
51041,0,Stayed,17.0,Computer,2,6,UPI,Male,2.0,3,Laptop & Accessory,1,Married,5,1,Yes,11.0,1.0,1.0,2.0,157,Very close distance,2 Years,Moderate Cashback Amount,4,4,2,442,Lost Customers
52511,0,Stayed,17.0,Computer,2,7,UPI,Male,2.0,3,Laptop & Accessory,1,Married,5,1,Yes,11.0,1.0,1.0,2.0,157,Very close distance,2 Years,Moderate Cashback Amount,4,4,2,442,Lost Customers
50493,0,Stayed,17.0,Phone,1,10,Credit Card,Male,2.0,3,Laptop & Accessory,4,Single,10,0,No,12.0,1.0,2.0,3.0,159,Very close distance,2 Years,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
51963,0,Stayed,17.0,Phone,1,10,Credit Card,Male,2.0,3,Laptop & Accessory,4,Single,10,0,No,12.0,1.0,2.0,3.0,159,Very close distance,2 Years,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
50369,0,Stayed,17.0,Phone,2,6,Debit Card,Female,2.0,4,Laptop & Accessory,3,Single,5,0,No,11.0,1.0,1.0,2.0,160,Very close distance,2 Years,Moderate Cashback Amount,4,4,2,442,Lost Customers
51839,0,Stayed,17.0,Phone,2,6,Debit Card,Female,2.0,4,Laptop & Accessory,3,Single,5,0,No,11.0,1.0,1.0,2.0,160,Very close distance,2 Years,Moderate Cashback Amount,4,4,2,442,Lost Customers
53960,0,Stayed,17.0,Phone,2,9,Debit Card,Male,4.0,4,Phone,1,Single,2,0,No,14.0,1.0,2.0,9.0,160,Very close distance,2 Years,Moderate Cashback Amount,1,3,2,132,New Customers
55430,0,Stayed,17.0,Phone,2,9,Debit Card,Male,4.0,4,Phone,1,Single,2,0,No,14.0,2.0,2.0,9.0,160,Very close distance,2 Years,Moderate Cashback Amount,1,2,2,122,New Customers
51377,0,Stayed,17.0,Phone,1,16,UPI,Male,2.0,3,Laptop & Accessory,1,Married,3,1,Yes,13.0,0.0,1.0,3.0,165,Close Distance,2 Years,Moderate Cashback Amount,3,3,2,332,Lost Customers
53686,0,Stayed,17.0,Phone,1,13,Credit Card,Female,4.0,5,Laptop & Accessory,3,Single,3,1,Yes,15.0,2.0,2.0,9.0,166,Close Distance,2 Years,Moderate Cashback Amount,1,3,2,132,New Customers
55156,0,Stayed,17.0,Phone,1,13,Credit Card,Female,4.0,5,Laptop & Accessory,3,Single,3,1,Yes,15.0,1.0,2.0,9.0,166,Close Distance,2 Years,Moderate Cashback Amount,1,3,2,132,New Customers
53087,0,Stayed,17.0,Phone,1,15,UPI,Female,4.0,4,Laptop & Accessory,3,Married,6,1,Yes,15.0,1.0,2.0,3.0,170,Close Distance,2 Years,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
54557,0,Stayed,17.0,Phone,1,15,UPI,Female,4.0,4,Laptop & Accessory,3,Married,6,1,Yes,15.0,2.0,2.0,3.0,170,Close Distance,2 Years,Moderate Cashback Amount,3,3,2,332,Lost Customers
54291,0,Stayed,17.0,Computer,1,35,Credit Card,Female,4.0,2,Phone,3,Single,6,0,No,13.0,1.0,2.0,3.0,172,Far Distance,2 Years,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
53352,0,Stayed,17.0,Phone,1,15,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,6,0,No,22.0,2.0,2.0,1.0,173,Close Distance,2 Years,Moderate Cashback Amount,4,2,2,422,Lost Potential Customers
54822,0,Stayed,17.0,Phone,1,15,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,6,0,No,22.0,2.0,2.0,1.0,173,Close Distance,2 Years,Moderate Cashback Amount,4,2,2,422,Lost Potential Customers
53824,0,Stayed,17.0,Phone,1,34,Cash on Delivery,Male,3.0,2,Phone,4,Married,7,0,No,13.0,2.0,2.0,3.0,174,Far Distance,2 Years,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
55294,0,Stayed,17.0,Phone,1,34,Cash on Delivery,Male,3.0,2,Phone,4,Married,7,0,No,13.0,2.0,2.0,3.0,174,Far Distance,2 Years,Moderate Cashback Amount,3,2,2,322,Lost Potential Customers
53021,0,Stayed,17.0,Computer,1,17,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,0,No,12.0,1.0,2.0,1.0,178,Close Distance,2 Years,Moderate Cashback Amount,4,3,2,432,Lost Customers
54491,0,Stayed,17.0,Computer,1,17,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,0,No,12.0,2.0,2.0,1.0,178,Close Distance,2 Years,Moderate Cashback Amount,4,2,2,422,Lost Potential Customers
51090,0,Stayed,17.0,Phone,1,8,Debit Card,Female,3.0,1,Fashion,1,Married,2,1,Yes,19.0,6.0,6.0,7.0,179,Very close distance,2 Years,Moderate Cashback Amount,1,1,2,112,Loyal Customers
52560,0,Stayed,17.0,Phone,1,8,Debit Card,Female,3.0,1,Fashion,1,Married,2,1,Yes,19.0,1.0,6.0,7.0,179,Very close distance,2 Years,Moderate Cashback Amount,1,1,2,112,Loyal Customers
53341,0,Stayed,17.0,Computer,1,7,Debit Card,Female,3.0,4,Laptop & Accessory,2,Divorced,6,0,No,14.0,2.0,3.0,3.0,181,Very close distance,2 Years,Moderate Cashback Amount,3,1,2,312,Lost Potential Customers
54811,0,Stayed,17.0,Computer,1,7,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,6,0,No,14.0,2.0,3.0,3.0,181,Very close distance,2 Years,Moderate Cashback Amount,3,1,2,312,Lost Potential Customers
53182,0,Stayed,17.0,Computer,1,16,Credit Card,Male,4.0,4,Laptop & Accessory,3,Married,5,1,Yes,14.0,3.0,5.0,8.0,182,Close Distance,2 Years,Moderate Cashback Amount,1,1,1,111,Best Customers
54007,0,Stayed,17.0,Computer,3,9,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,0,No,21.0,6.0,8.0,8.0,182,Very close distance,2 Years,Moderate Cashback Amount,,,,,
54652,0,Stayed,17.0,Computer,1,16,Credit Card,Male,4.0,4,Laptop & Accessory,3,Married,5,1,Yes,14.0,2.0,5.0,8.0,182,Close Distance,2 Years,Moderate Cashback Amount,1,1,1,111,Best Customers
55477,0,Stayed,17.0,Computer,3,9,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,0,No,21.0,8.0,8.0,8.0,182,Very close distance,2 Years,Moderate Cashback Amount,,,,,
53239,0,Stayed,17.0,Computer,3,22,Debit Card,Male,3.0,5,Laptop & Accessory,2,Divorced,5,0,No,19.0,1.0,3.0,3.0,193,Moderate Distance,2 Years,Moderate Cashback Amount,3,1,1,311,Lost Potential Customers
54709,0,Stayed,17.0,Computer,3,22,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,5,0,No,19.0,2.0,3.0,3.0,193,Moderate Distance,2 Years,Moderate Cashback Amount,3,1,1,311,Lost Potential Customers
54090,0,Stayed,17.0,Phone,1,18,Debit Card,Male,2.0,4,Fashion,3,Married,3,0,No,18.0,2.0,2.0,10.0,200,Close Distance,2 Years,Moderate Cashback Amount,1,3,1,131,Big Spenders Customers
55560,0,Stayed,17.0,Phone,1,18,Debit Card,Male,2.0,4,Fashion,3,Married,3,0,No,18.0,2.0,2.0,10.0,200,Close Distance,2 Years,Moderate Cashback Amount,1,2,1,121,Big Spenders Customers
50938,0,Stayed,17.0,Computer,1,8,Credit Card,Male,2.0,3,Fashion,3,Single,6,1,Yes,18.0,0.0,2.0,2.0,202,Very close distance,2 Years,High Cashback Amount,4,2,1,421,Lost Potential Customers
51374,0,Stayed,17.0,Phone,1,13,Credit Card,Female,2.0,4,Fashion,1,Married,4,0,No,14.0,0.0,5.0,17.0,202,Close Distance,2 Years,High Cashback Amount,,,,,
52408,0,Stayed,17.0,Computer,1,8,Credit Card,Male,2.0,3,Fashion,3,Single,6,1,Yes,18.0,2.0,2.0,2.0,202,Very close distance,2 Years,High Cashback Amount,4,3,1,431,Lost Customers
53907,0,Stayed,17.0,Phone,3,9,Credit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,1,Yes,18.0,1.0,9.0,9.0,203,Very close distance,2 Years,High Cashback Amount,,,,,
55377,0,Stayed,17.0,Phone,3,9,Credit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,1,Yes,18.0,4.0,9.0,9.0,203,Very close distance,2 Years,High Cashback Amount,,,,,
53024,0,Stayed,17.0,Phone,1,14,Debit Card,Female,3.0,4,Fashion,5,Divorced,10,0,No,17.0,2.0,2.0,5.0,225,Close Distance,2 Years,High Cashback Amount,2,2,1,221,Big Spenders Customers
54494,0,Stayed,17.0,Phone,1,14,Debit Card,Female,3.0,4,Fashion,5,Married,10,0,No,17.0,2.0,2.0,5.0,225,Close Distance,2 Years,High Cashback Amount,2,2,1,221,Big Spenders Customers
53617,0,Stayed,17.0,Phone,3,11,E wallet,Female,3.0,5,Fashion,2,Single,5,0,No,15.0,11.0,16.0,5.0,227,Close Distance,2 Years,High Cashback Amount,,,,,
53802,1,Churned,17.0,Phone,1,9,Cash on Delivery,Female,4.0,5,Fashion,1,Married,2,0,No,17.0,2.0,2.0,5.0,227,Very close distance,2 Years,High Cashback Amount,2,2,1,221,Big Spenders Customers
55087,0,Stayed,17.0,Phone,3,11,E wallet,Female,3.0,5,Fashion,1,Single,5,0,No,15.0,11.0,16.0,5.0,227,Close Distance,2 Years,High Cashback Amount,,,,,
55272,1,Churned,17.0,Phone,1,9,Cash on Delivery,Female,4.0,5,Fashion,1,Married,2,0,No,17.0,1.0,2.0,5.0,227,Very close distance,2 Years,High Cashback Amount,2,2,1,221,Big Spenders Customers
54087,1,Churned,17.0,Phone,3,31,Debit Card,Male,4.0,4,Fashion,5,Single,8,1,Yes,14.0,3.0,3.0,5.0,229,Far Distance,2 Years,High Cashback Amount,2,1,1,211,Loyal Customers
55557,1,Churned,17.0,Phone,3,31,Debit Card,Male,4.0,4,Fashion,5,Single,8,1,Yes,14.0,1.0,3.0,5.0,229,Far Distance,2 Years,High Cashback Amount,2,1,1,211,Loyal Customers
50626,0,Stayed,17.0,Phone,3,34,Credit Card,Female,2.0,1,Grocery,2,Divorced,4,1,Yes,18.0,1.0,3.0,11.0,233,Far Distance,2 Years,High Cashback Amount,1,1,1,111,Best Customers
52096,0,Stayed,17.0,Phone,3,34,Credit Card,Female,2.0,1,Grocery,1,Married,4,1,Yes,18.0,4.0,3.0,11.0,233,Far Distance,2 Years,High Cashback Amount,1,1,1,111,Best Customers
53503,0,Stayed,17.0,Computer,1,34,Debit Card,Female,3.0,4,Fashion,5,Divorced,10,0,No,12.0,1.0,3.0,2.0,233,Far Distance,2 Years,High Cashback Amount,4,1,1,411,Lost Potential Customers
54936,0,Stayed,17.0,Phone,3,32,Credit Card,Male,4.0,5,Fashion,1,Married,7,0,No,14.0,2.0,3.0,1.0,233,Far Distance,2 Years,High Cashback Amount,4,1,1,411,Lost Potential Customers
54973,0,Stayed,17.0,Computer,1,34,Debit Card,Female,3.0,4,Fashion,5,Married,10,0,No,12.0,2.0,3.0,2.0,233,Far Distance,2 Years,High Cashback Amount,4,1,1,411,Lost Potential Customers
53466,0,Stayed,17.0,Phone,3,32,Credit Card,Male,4.0,5,Fashion,2,Married,7,0,No,14.0,2.0,3.0,1.0,259,Far Distance,2 Years,High Cashback Amount,4,1,1,411,Lost Potential Customers
50954,0,Stayed,17.0,Phone,1,34,Debit Card,Male,2.0,3,Grocery,5,Divorced,4,0,No,13.0,2.0,14.0,17.0,263,Far Distance,2 Years,High Cashback Amount,,,,,
52424,0,Stayed,17.0,Phone,1,34,Debit Card,Male,2.0,3,Grocery,5,Married,4,0,No,13.0,2.0,14.0,17.0,263,Far Distance,2 Years,High Cashback Amount,,,,,
53081,0,Stayed,17.0,Phone,1,19,Debit Card,Male,3.0,5,Grocery,4,Married,3,0,No,12.0,2.0,4.0,10.0,268,Close Distance,2 Years,High Cashback Amount,1,1,1,111,Best Customers
54551,0,Stayed,17.0,Phone,1,19,Debit Card,Male,3.0,5,Grocery,4,Married,3,0,No,12.0,2.0,4.0,10.0,268,Close Distance,2 Years,High Cashback Amount,1,1,1,111,Best Customers
50783,0,Stayed,17.0,Phone,3,11,E wallet,Male,2.0,3,Others,4,Divorced,8,0,No,11.0,2.0,3.0,10.0,282,Close Distance,2 Years,High Cashback Amount,,,,,
52253,0,Stayed,17.0,Phone,3,11,E wallet,Male,2.0,3,Others,4,Married,8,0,No,11.0,2.0,3.0,10.0,282,Close Distance,2 Years,High Cashback Amount,,,,,
52926,0,Stayed,17.0,Phone,3,23,E wallet,Female,4.0,4,Grocery,2,Divorced,7,1,Yes,23.0,2.0,2.0,10.0,286,Moderate Distance,2 Years,High Cashback Amount,,,,,
54396,0,Stayed,17.0,Phone,3,23,E wallet,Female,4.0,4,Grocery,1,Married,7,1,Yes,23.0,2.0,2.0,10.0,286,Moderate Distance,2 Years,High Cashback Amount,,,,,
51016,0,Stayed,17.0,Phone,1,13,Credit Card,Female,2.0,3,Others,1,Married,1,1,Yes,14.0,2.0,1.0,10.0,290,Close Distance,2 Years,High Cashback Amount,,,,,
52486,0,Stayed,17.0,Phone,1,13,Credit Card,Female,2.0,3,Others,1,Married,1,1,Yes,14.0,2.0,1.0,10.0,290,Close Distance,2 Years,High Cashback Amount,,,,,
53180,0,Stayed,17.0,Phone,1,13,UPI,Male,3.0,5,Grocery,2,Married,6,1,Yes,15.0,2.0,2.0,1.0,291,Close Distance,2 Years,High Cashback Amount,,,,,
54650,0,Stayed,17.0,Phone,1,13,UPI,Male,3.0,5,Grocery,1,Married,6,1,Yes,15.0,2.0,2.0,1.0,291,Close Distance,2 Years,High Cashback Amount,,,,,
50798,0,Stayed,17.0,Phone,1,10,Debit Card,Male,3.0,1,Others,5,Married,2,0,No,14.0,2.0,14.0,13.0,292,Very close distance,2 Years,High Cashback Amount,,,,,
52268,0,Stayed,17.0,Phone,1,10,Debit Card,Male,3.0,1,Others,5,Married,2,0,No,14.0,2.0,14.0,13.0,292,Very close distance,2 Years,High Cashback Amount,,,,,
50373,0,Stayed,17.0,Phone,1,9,UPI,Male,2.0,3,Others,2,Divorced,5,1,Yes,16.0,1.0,1.0,1.0,295,Very close distance,2 Years,High Cashback Amount,,,,,
51843,0,Stayed,17.0,Phone,1,9,UPI,Male,2.0,3,Others,1,Married,5,1,Yes,16.0,0.0,1.0,1.0,295,Very close distance,2 Years,High Cashback Amount,,,,,
54280,0,Stayed,17.0,Computer,3,33,Debit Card,Male,4.0,4,Grocery,1,Married,3,1,Yes,16.0,2.0,5.0,13.0,295,Far Distance,2 Years,High Cashback Amount,,,,,
53300,0,Stayed,17.0,Phone,1,21,Debit Card,Male,4.0,4,Grocery,5,Divorced,8,0,No,16.0,2.0,2.0,1.0,297,Moderate Distance,2 Years,High Cashback Amount,,,,,
54770,0,Stayed,17.0,Phone,1,21,Debit Card,Male,4.0,4,Grocery,5,Married,8,0,No,16.0,2.0,2.0,1.0,297,Moderate Distance,2 Years,High Cashback Amount,,,,,
53876,0,Stayed,17.0,Phone,1,22,Debit Card,Male,4.0,5,Grocery,3,Married,3,0,No,16.0,5.0,7.0,12.0,301,Moderate Distance,2 Years,Very High Cashback Amount,,,,,
55346,0,Stayed,17.0,Phone,1,22,Debit Card,Male,4.0,5,Grocery,3,Married,3,0,No,16.0,3.0,7.0,12.0,301,Moderate Distance,2 Years,Very High Cashback Amount,,,,,
54021,0,Stayed,17.0,Phone,1,13,Credit Card,Female,3.0,5,Others,3,Married,9,0,No,16.0,4.0,7.0,15.0,319,Close Distance,2 Years,Very High Cashback Amount,,,,,
55491,0,Stayed,17.0,Phone,1,13,Credit Card,Female,3.0,5,Others,3,Married,9,0,No,16.0,7.0,7.0,15.0,319,Close Distance,2 Years,Very High Cashback Amount,,,,,
53589,0,Stayed,17.0,Phone,1,10,Debit Card,Male,4.0,6,Others,2,Divorced,5,0,No,16.0,2.0,2.0,8.0,322,Very close distance,2 Years,Very High Cashback Amount,,,,,
55059,0,Stayed,17.0,Phone,1,10,Debit Card,Male,4.0,6,Others,1,Married,5,0,No,16.0,2.0,2.0,8.0,322,Very close distance,2 Years,Very High Cashback Amount,,,,,
50029,0,Stayed,18.0,Phone,1,16,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,9,0,No,18.0,1.0,1.0,15.0,123,Close Distance,2 Years,Moderate Cashback Amount,,,,,
51499,0,Stayed,18.0,Phone,1,16,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,9,0,No,18.0,1.0,1.0,15.0,123,Close Distance,2 Years,Moderate Cashback Amount,,,,,
50283,0,Stayed,18.0,Phone,1,16,Debit Card,Male,3.0,3,Phone,2,Divorced,4,0,No,21.0,1.0,1.0,2.0,127,Close Distance,2 Years,Moderate Cashback Amount,4,3,4,434,Lost Customers
51753,0,Stayed,18.0,Phone,1,16,Debit Card,Male,3.0,3,Phone,1,Married,4,0,No,21.0,0.0,1.0,2.0,127,Close Distance,2 Years,Moderate Cashback Amount,4,4,4,444,Lost Customers
51487,0,Stayed,18.0,Phone,1,35,CC,Male,2.0,3,Phone,1,Single,6,0,No,13.0,1.0,1.0,3.0,135,Far Distance,2 Years,Moderate Cashback Amount,3,4,4,344,Lost Customers
50594,0,Stayed,18.0,Computer,1,29,Debit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,2,1,Yes,15.0,1.0,1.0,8.0,136,Moderate Distance,2 Years,Moderate Cashback Amount,1,4,4,144,New Customers
52064,0,Stayed,18.0,Computer,1,29,Debit Card,Male,2.0,3,Laptop & Accessory,5,Married,2,1,Yes,15.0,1.0,1.0,8.0,136,Moderate Distance,2 Years,Moderate Cashback Amount,1,4,4,144,New Customers
50210,0,Stayed,18.0,Phone,1,14,UPI,Male,3.0,3,Laptop & Accessory,2,Divorced,10,0,No,14.0,7.0,9.0,8.0,137,Close Distance,2 Years,Moderate Cashback Amount,,,,,
51680,0,Stayed,18.0,Phone,1,14,UPI,Male,3.0,3,Laptop & Accessory,1,Married,10,0,No,14.0,8.0,9.0,8.0,137,Close Distance,2 Years,Moderate Cashback Amount,,,,,
50572,0,Stayed,18.0,Computer,1,10,Debit Card,Male,2.0,3,Laptop & Accessory,4,Divorced,2,0,No,12.0,1.0,1.0,8.0,144,Very close distance,2 Years,Moderate Cashback Amount,1,3,3,133,New Customers
